orig_path,prep_path,class,Output,width,height,resize_mode
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (74).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (74).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (75).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (75).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (76).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (76).png,Brown_Stem_Spot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (77).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (77).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (78).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (78).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (79).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (79).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (8).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (8).png,Brown_Stem_Spot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (80).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (80).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (81).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (81).png,Brown_Stem_Spot,1,480,472,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (82).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (82).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (83).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (83).png,Brown_Stem_Spot,1,480,464,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (84).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (84).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (85).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (85).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (86).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (86).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (87).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (87).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (88).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (88).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (89).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (89).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (9).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (9).png,Brown_Stem_Spot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (90).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (90).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (91).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (91).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (92).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (92).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (93).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (93).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (94).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (94).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (95).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (95).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (96).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (96).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (97).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (97).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (98).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (98).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (99).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Brown_Stem_Spot\Brown_Stem_Spot (99).png,Brown_Stem_Spot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (1).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (1).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (10).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (10).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (100).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (100).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (101).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (101).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (102).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (102).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (103).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (103).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (104).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (104).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (105).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (105).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (106).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (106).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (107).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (107).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (108).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (108).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (109).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (109).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (11).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (11).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (110).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (110).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (111).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (111).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (112).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (112).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (113).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (113).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (114).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (114).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (115).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (115).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (116).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (116).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (117).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (117).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (118).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (118).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (119).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (119).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (12).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (12).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (13).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (13).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (14).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (14).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (15).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (15).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (16).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (16).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (17).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (17).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (18).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (18).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (19).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (19).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (2).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (2).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (20).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (20).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (21).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (21).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (22).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (22).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (23).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (23).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (24).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (24).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (25).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (25).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (26).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (26).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (27).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (27).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (28).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (28).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (29).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (29).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (3).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (3).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (30).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (30).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (31).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (31).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (32).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (32).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (33).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (33).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (34).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (34).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (35).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (35).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (36).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (36).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (37).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (37).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (38).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (38).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (39).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (39).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (4).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (4).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (40).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (40).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (41).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (41).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (42).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (42).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (43).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (43).png,Gray_Blight,1,480,487,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (44).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (44).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (45).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (45).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (46).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (46).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (47).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (47).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (48).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (48).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (49).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (49).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (5).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (5).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (50).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (50).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (51).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (51).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (52).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (52).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (53).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (53).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (54).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (54).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (55).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (55).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (56).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (56).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (57).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (57).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (58).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (58).png,Gray_Blight,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (59).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (59).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (6).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (6).png,Gray_Blight,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Gray_Blight\Gray_Blight (60).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Gray_Blight\Gray_Blight (60).png,Gray_Blight,1,480,640,width480
