orig_path,prep_path,class,Output,width,height,resize_mode,gaussian,gamma,equalization
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (89).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (89).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (9).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (9).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (90).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (90).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (91).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (91).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (92).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (92).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (93).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (93).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (94).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (94).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (95).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (95).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (96).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (96).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (97).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (97).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (98).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (98).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Gray_Blight\Gray_Blight (99).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Gray_Blight\Gray_Blight (99).jpg,Gray_Blight,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (1).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (1).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (10).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (10).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (100).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (100).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (101).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (101).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (102).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (102).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (103).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (103).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (104).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (104).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (105).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (105).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (106).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (106).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (107).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (107).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (108).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (108).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (109).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (109).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (11).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (11).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (110).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (110).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (111).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (111).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (112).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (112).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (113).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (113).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (114).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (114).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (115).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (115).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (116).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (116).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (117).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (117).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (118).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (118).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (119).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (119).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (12).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (12).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (120).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (120).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (121).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (121).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (122).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (122).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (123).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (123).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (124).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (124).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (125).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (125).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (126).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (126).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (127).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (127).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (128).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (128).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (129).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (129).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (13).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (13).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (130).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (130).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (131).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (131).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (132).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (132).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (133).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (133).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (134).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (134).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (135).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (135).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (136).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (136).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (14).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (14).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (15).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (15).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (16).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (16).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (17).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (17).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (18).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (18).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (19).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (19).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (2).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (2).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (20).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (20).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (21).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (21).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (22).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (22).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (23).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (23).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (24).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (24).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (25).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (25).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (26).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (26).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (27).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (27).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (28).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (28).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (29).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (29).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (3).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (3).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (30).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (30).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (31).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (31).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (32).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (32).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (33).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (33).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (34).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (34).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (35).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (35).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (36).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (36).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (37).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (37).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (38).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (38).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (39).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (39).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (4).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (4).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (40).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (40).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (41).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (41).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Healthy\Healthy (42).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Healthy\Healthy (42).jpg,Healthy,0,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
